question_id,title,body,tags,creation_date,score,view_count,answer_count,is_answered
4089430,How to determine the URL that a local Git repository was originally cloned from,"<p>I pulled a project with several forks on GitHub, but forgot which fork it was. How do I determine which fork I pulled?</p>
","['git', 'github', 'git-remote']",1288802866,5681,5314840,26,True
359494,Which equals operator (== vs ===) should be used in JavaScript comparisons?,"<p>I'm using <a href=""http://en.wikipedia.org/wiki/JSLint"" rel=""noreferrer"">JSLint</a> to go through JavaScript, and it's returning many suggestions to replace <code>==</code> (two equals signs) with <code>===</code> (three equals signs) when doing things like comparing <code>idSele_UNVEHtype.value.length == 0</code> inside of an <code>if</code> statement.</p>

<p>Is there a performance benefit to replacing <code>==</code> with <code>===</code>? </p>

<p>Any performance improvement would be welcomed as many comparison operators exist.</p>

<p>If no type conversion takes place, would there be a performance gain over <code>==</code>?</p>
","['javascript', 'operators', 'equality', 'equality-operator', 'identity-operator']",1229005189,5644,2209604,47,True
522563,How can I access the index value in a &#39;for&#39; loop?,"<p>How do I access the index while iterating over a sequence with a <code>for</code> loop?</p>
<pre class=""lang-py prettyprint-override""><code>xs = [8, 23, 45]

for x in xs:
    print(&quot;item #{} = {}&quot;.format(index, x))
</code></pre>
<p>Desired output:</p>
<pre class=""lang-none prettyprint-override""><code>item #1 = 8
item #2 = 23
item #3 = 45
</code></pre>
","['python', 'loops', 'list']",1233960474,5638,4914004,28,True
22343224,What&#39;s the difference between tilde(~) and caret(^) in package.json?,"<p>After I upgraded to the latest stable <code>node</code> and <code>npm</code>, I tried <code>npm install moment --save</code>. It saves the entry in the <code>package.json</code> with the caret <code>^</code> prefix. Previously, it was a tilde <code>~</code> prefix.</p>
<ol>
<li>Why are these changes made in <code>npm</code>?</li>
<li>What is the difference between tilde <code>~</code> and caret <code>^</code>?</li>
<li>What are the advantages over previous ones?</li>
</ol>
","['node.js', 'npm', 'package.json', 'caret', 'semantic-versioning']",1394604141,5552,2048392,23,True
1144783,How do I replace all occurrences of a string?,"<p>Given a string:</p>
<pre><code>string = &quot;Test abc test test abc test test test abc test test abc&quot;;
</code></pre>
<p>This seems to only remove the first occurrence of <code>abc</code> in the string above:</p>
<pre><code>string = string.replace('abc', '');
</code></pre>
<p>How do I replace <em>all</em> occurrences of it?</p>
","['javascript', 'string', 'replace']",1247853226,5512,4617999,50,True
549,The definitive guide to form-based website authentication,"<blockquote>
<h4>Moderator note:</h4>
<p>This question is not a good fit for our question and answer format with the <a href=""/help/on-topic"">topicality rules</a> which currently apply for Stack Overflow. We normally use a &quot;historical lock&quot; for such questions where the content still has value. However, the answers on this question are actively maintained and a historical lock doesn't permit editing of the answers. As such, a &quot;wiki answer&quot; lock has been applied to allow the answers to be edited. You should assume the topicality issues which are normally handled by a historical lock are present (i.e. this question not a good example of an on-topic question for Stack Overflow).</p>
</blockquote>
<h2>Form-based authentication for websites</h2>
<p>We believe that Stack Overflow should not just be a resource for very specific technical questions, but also for general guidelines on how to solve variations on common problems. &quot;Form based authentication for websites&quot; should be a fine topic for such an experiment.</p>
<h3>It should include topics such as:</h3>
<ul>
<li>How to log in</li>
<li>How to log out</li>
<li>How to remain logged in</li>
<li>Managing cookies (including recommended settings)</li>
<li>SSL/HTTPS encryption</li>
<li>How to store passwords</li>
<li>Using secret questions</li>
<li>Forgotten username/password functionality</li>
<li>Use of <a href=""https://en.wikipedia.org/wiki/Cryptographic_nonce"" rel=""nofollow noreferrer"">nonces</a> to prevent <a href=""https://en.wikipedia.org/wiki/Cross-site_request_forgery"" rel=""nofollow noreferrer"">cross-site request forgeries (CSRF)</a></li>
<li><a href=""http://openid.net/"" rel=""nofollow noreferrer"">OpenID</a></li>
<li>&quot;Remember me&quot; checkbox</li>
<li>Browser autocompletion of usernames and passwords</li>
<li>Secret URLs (public <a href=""https://en.wikipedia.org/wiki/Uniform_Resource_Locator"" rel=""nofollow noreferrer"">URL</a> protected by digest)</li>
<li>Checking password strength</li>
<li>E-mail validation</li>
<li><em>and much more about</em> <a href=""http://en.wikipedia.org/wiki/Form-based_authentication"" rel=""nofollow noreferrer"">form based authentication</a>...</li>
</ul>
<h3>It should not include things like:</h3>
<ul>
<li>Roles and authorization</li>
<li>HTTP basic authentication</li>
</ul>
<h3>Please help us by:</h3>
<ol>
<li>Suggesting subtopics</li>
<li>Submitting good articles about this subject</li>
<li>Editing the official answer</li>
</ol>
","['forms', 'http', 'security', 'authentication', 'language-agnostic']",1217706710,5510,698327,11,True
115983,How do I add an empty directory to a Git repository?,"<p>How do I add an empty directory (that contains no files) to a Git repository?</p>
","['git', 'directory', 'git-add']",1222101663,5492,1696016,37,True
11828270,How do I exit Vim?,"<p>I am stuck and cannot escape. It says:</p>
<pre><code>type :quit&lt;Enter&gt; to quit VIM
</code></pre>
<p>But when I type that it simply appears in the object body.</p>
","['vim', 'vi']",1344255947,5485,3226536,13,True
105034,How do I create a GUID / UUID?,"<p>How do I create GUIDs (globally-unique identifiers) in JavaScript? The GUID / UUID should be at least 32 characters and should stay in the ASCII range to avoid trouble when passing them around.</p>
<p>I'm not sure what routines are available on all browsers, how &quot;random&quot; and seeded the built-in random number generator is, etc.</p>
","['javascript', 'guid', 'uuid']",1221854460,5479,3264776,76,True
952914,How do I make a flat list out of a list of lists?,"<p>I have a list of lists like</p>
<pre><code>[
    [1, 2, 3],
    [4, 5, 6],
    [7],
    [8, 9]
]
</code></pre>
<p>How can I flatten it to get <code>[1, 2, 3, 4, 5, 6, 7, 8, 9]</code>?</p>
<hr />
<p><sub>If your list of lists comes from a nested list comprehension, the problem can be solved more simply/directly by fixing the comprehension; please see <a href=""https://stackoverflow.com/questions/1077015"">How can I get a flat result from a list comprehension instead of a nested list?</a>.</sub></p>
<p><sub>The most popular solutions here generally only flatten one &quot;level&quot; of the nested list. See <a href=""https://stackoverflow.com/questions/2158395"">Flatten an irregular (arbitrarily nested) list of lists</a> for solutions that completely flatten a deeply nested structure (recursively, in general).</sub></p>
","['python', 'list', 'multidimensional-array', 'flatten']",1244147405,5474,4601019,34,True
46155,How can I validate an email address in JavaScript?,"<p>I'd like to check if the user input is an email address in JavaScript, before sending it to a server or attempting to send an email to it, to prevent the most basic mistyping. How could I achieve this?</p>
","['javascript', 'html', 'regex', 'email-validation']",1220631011,5469,4893848,78,True
406230,Regular expression to match a line that doesn&#39;t contain a word,"<p>I know it's possible to match a word and then reverse the matches using other tools (e.g. <code>grep -v</code>). However, is it possible to match lines that do not contain a specific word, e.g. <code>hede</code>, using a regular expression?</p>
<h5>Input:</h5>
<pre><code>hoho
hihi
haha
hede
</code></pre>
<h5>Code:</h5>
<pre class=""lang-bash prettyprint-override""><code>grep &quot;&lt;Regex for 'doesn't contain hede'&gt;&quot; input
</code></pre>
<h5>Desired output:</h5>
<pre><code>hoho
hihi
haha
</code></pre>
","['regex', 'regex-negation']",1230881416,5458,5410834,35,True
161813,How do I resolve merge conflicts in a Git repository?,"<p>How do I resolve merge conflicts in my Git repository?</p>
","['git', 'git-merge', 'merge-conflict-resolution', 'git-merge-conflict']",1222947065,5430,3743288,37,True
487258,What is a plain English explanation of &quot;Big O&quot; notation?,"<p>I'd prefer as little formal definition as possible and simple mathematics.</p>
","['algorithm', 'complexity-theory', 'computer-science', 'big-o', 'time-complexity']",1233141032,5395,847175,43,True
1026069,How do I make the first letter of a string uppercase in JavaScript?,"<p>How do I make the first character of a string uppercase if it's a letter, but not change the case of any of the other letters?</p>
<p>For example:</p>
<ul>
<li><code>&quot;this is a test&quot;</code> → <code>&quot;This is a test&quot;</code></li>
<li><code>&quot;the Eiffel Tower&quot;</code> → <code>&quot;The Eiffel Tower&quot;</code></li>
<li><code>&quot;/index.html&quot;</code> → <code>&quot;/index.html&quot;</code></li>
</ul>
","['javascript', 'string', 'uppercase']",1245659131,5385,4530550,106,True
38549,What is the difference between INNER JOIN and OUTER JOIN?,"<p>What is the difference between <code>INNER JOIN</code> and <code>OUTER JOIN</code>?</p>
<p>How do <code>LEFT OUTER JOIN</code>, <code>RIGHT OUTER JOIN</code>, and <code>FULL OUTER JOIN</code> fit in?</p>
","['sql', 'join', 'inner-join', 'outer-join']",1220308566,5280,2695056,26,True
901712,How do I check whether a checkbox is checked in jQuery?,"<p>I need to check the <code>checked</code> property of a checkbox and perform an action based on the checked property using jQuery.</p>
<p>For example, if the <code>age</code> checkbox is checked, then I need to show a textbox to enter <code>age</code>, else hide the textbox.</p>
<p>But the following code returns <code>false</code> by default:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>if ($('#isAgeSelected').attr('checked')) {
  $(""#txtAge"").show();
} else {
  $(""#txtAge"").hide();
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""&gt;&lt;/script&gt;
&lt;input type=""checkbox"" id=""isAgeSelected""/&gt;
&lt;div id=""txtAge"" style=""display:none""&gt;
  Age is selected
&lt;/div&gt;</code></pre>
</div>
</div>
</p>
<p>How do I successfully query the <code>checked</code> property?</p>
","['javascript', 'jquery', 'html', 'checkbox']",1243091799,5228,4947249,68,True
122102,What is the most efficient way to deep clone an object in JavaScript?,"<p>What is the most efficient way to clone a JavaScript object? I've seen <code>obj = eval(uneval(o));</code> being used, but <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/uneval"" rel=""noreferrer"">that's non-standard and only supported by Firefox</a>.<br/><br/> I've done things like <code>obj = JSON.parse(JSON.stringify(o));</code> but question the efficiency. <br/><br/> I've also seen recursive copying functions with various flaws.
<br />
I'm surprised no canonical solution exists.</p>
","['javascript', 'object', 'clone']",1222187169,5157,3044155,67,True
